,price,total_square,rooms,floor
39731,30384875,84.5,3.0,2.0
39732,13200000,86.0,3.0,6.0
39733,5586455,38.93,1.0,6.0
39734,16500000,105.6,3.0,1.0
39735,8800000,32.0,1.0,15.0
39736,15067589,68.0,3.0,23.0
39737,17300000,78.0,3.0,11.0
39738,24510442,63.9,3.0,11.0
39739,15400000,102.0,4.0,5.0
39740,16000000,37.0,1.0,8.0
39741,13688490,61.66,3.0,1.0
39742,109999999,215.0,6.0,15.0
39743,92000000,109.0,4.0,3.0
39744,29990000,60.0,2.0,3.0
39745,13650000,24.0,1.0,3.0
39746,26500000,71.2,2.0,10.0
39747,12600000,51.7,2.0,7.0
39748,18000000,66.26,2.0,14.0
39749,18000000,85.4,4.0,2.0
39750,8200000,45.4,2.0,4.0
39751,20689352,89.0,3.0,18.0
39752,26999999,77.0,3.0,6.0
39753,10800000,75.2,2.0,6.0
39754,14500000,60.0,2.0,20.0
39755,56400000,70.0,2.0,8.0
39756,7678644,21.1,1.0,15.0
39757,16900000,75.0,3.0,3.0
39758,9750000,60.0,3.0,6.0
39759,24432014,66.0,2.0,22.0
39760,8511646,24.0,1.0,12.0
39761,21223200,47.8,1.0,5.0
39762,30500000,80.8,3.0,4.0
39763,15729267,77.1,4.0,5.0
39764,5333977,26.16,1.0,2.0
39765,19500000,56.0,2.0,6.0
39766,9045117,37.1,1.0,13.0
39767,21500000,54.0,2.0,23.0
39768,59694736,77.9,2.0,15.0
39769,27430000,59.26,3.0,2.0
39770,10900000,76.4,2.0,24.0
39772,18487692,43.0,1.0,6.0
39773,10200000,35.0,1.0,6.0
39774,15482050,41.9,1.0,18.0
39775,12275253,51.8,2.0,32.0
39776,7200000,37.6,1.0,1.0
39777,14555662,61.0,3.0,9.0
39778,27400000,97.3,4.0,12.0
39779,9000000,33.0,1.0,19.0
39780,27250000,82.0,3.0,11.0
39781,16500000,53.4,2.0,1.0
39782,11777000,36.7,1.0,5.0
39783,6750000,46.7,2.0,3.0
39785,14000000,58.0,2.0,12.0
39787,27501681,59.95,1.0,5.0
39788,16300000,36.6,1.0,32.0
39789,13155700,44.9,3.0,3.0
39790,7700000,49.9,2.0,7.0
39791,17000000,63.0,2.0,15.0
39792,16865000,65.5,3.0,11.0
39793,11172020,59.6,2.0,1.0
39794,64534791,104.3,3.0,39.0
39796,185000000,151.4,4.0,5.0
39797,6700000,36.15,1.0,1.0
39798,12447923,68.6,2.0,4.0
39799,13890000,52.4,2.0,11.0
39800,42400000,65.2,3.0,17.0
39801,8500000,30.7,1.0,2.0
39802,34090000,69.0,2.0,9.0
39804,13300000,53.5,2.0,19.0
39806,10500000,51.3,2.0,7.0
39807,11200000,35.9,1.0,2.0
39808,10900000,38.1,2.0,3.0
39809,6550000,34.9,1.0,4.0
39810,155000000,189.0,4.0,2.0
39811,22602905,38.87,2.0,8.0
39812,13499000,53.7,2.0,13.0
39813,15200000,57.7,2.0,2.0
39814,24512940,55.8,1.0,20.0
39815,13750000,54.0,2.0,1.0
39816,17720000,35.77,1.0,14.0
39817,33418100,66.0,1.0,9.0
39818,5700000,44.0,1.0,5.0
39819,13500000,39.0,1.0,4.0
39820,6800000,42.0,2.0,5.0
39821,12500000,72.3,3.0,17.0
39822,14996160,73.8,3.0,6.0
39823,6125115,43.5,2.0,4.0
39824,6980000,49.6,2.0,5.0
39825,10500000,40.8,2.0,1.0
39826,9000000,74.8,2.0,3.0
39827,14764899,43.8,2.0,2.0
39828,40900000,98.9,3.0,4.0
39829,16000000,50.4,1.0,10.0
39830,13500000,41.0,1.0,10.0
39831,20236577,55.1,2.0,10.0
39833,12600000,37.9,1.0,4.0
39834,10500000,36.5,1.0,18.0
39835,10400000,42.3,2.0,2.0
39836,15400000,85.0,3.0,24.0
39837,36406500,97.5,3.0,23.0
39838,7610587,22.42,1.0,2.0
39839,9500000,45.0,2.0,3.0
39840,10800000,32.0,1.0,4.0
39841,9600000,38.9,1.0,13.0
39842,18498000,115.0,2.0,17.0
39843,98002160,133.0,5.0,8.0
39844,35423920,85.0,3.0,27.0
39845,8500000,33.0,1.0,4.0
39846,8300000,53.0,1.0,11.0
39847,7900000,40.4,1.0,9.0
39848,15105207,39.0,1.0,48.0
39849,16000000,33.0,1.0,6.0
39851,5841918,20.6,1.0,12.0
39852,9200000,45.2,2.0,1.0
39853,8300000,37.0,1.0,10.0
39854,12700000,62.1,2.0,12.0
39855,13990000,33.0,1.0,7.0
39856,9700000,56.3,3.0,3.0
39857,23781450,46.5,1.0,13.0
39858,15096637,61.6,4.0,14.0
39859,16500000,44.0,2.0,4.0
39860,13500000,37.0,1.0,10.0
39861,37580000,75.0,2.0,12.0
39862,52000000,198.0,5.0,7.0
39863,27900000,53.0,1.0,10.0
39864,13500000,46.0,2.0,4.0
39866,12500000,42.5,1.0,24.0
39867,12279558,41.0,2.0,2.0
39868,18354000,32.2,1.0,6.0
39869,20000000,58.3,2.0,9.0
39870,14499000,57.4,2.0,6.0
39871,17989920,55.8,2.0,18.0
39873,46805368,85.0,3.0,10.0
39874,17990000,77.3,3.0,12.0
39875,20500000,58.0,3.0,1.0
39876,33990000,63.0,2.0,9.0
39877,36093240,112.0,3.0,32.0
39878,19476912,43.68,1.0,34.0
39879,38544404,66.0,2.0,36.0
39880,24700000,49.0,1.0,2.0
39881,23900000,80.0,2.0,6.0
39882,21000000,74.8,3.0,8.0
39883,6490000,39.0,1.0,10.0
39884,36500000,85.3,2.0,7.0
39885,8600000,31.5,1.0,6.0
39886,14908050,72.9,3.0,4.0
39887,20500000,80.0,3.0,5.0
39889,89900000,160.0,3.0,8.0
39890,20900000,42.0,2.0,22.0
39891,9034518,26.3,1.0,2.0
39892,37888620,82.01,2.0,47.0
39893,18248208,108.2,4.0,2.0
39894,9800000,33.6,1.0,3.0
39895,83000000,114.0,3.0,5.0
39896,14800000,53.6,2.0,12.0
39897,16000000,50.8,2.0,12.0
39898,22900000,58.4,2.0,19.0
39899,5500000,27.0,1.0,8.0
39900,16800160,53.0,2.0,8.0
39901,16300000,73.0,3.0,20.0
39902,64137800,167.9,4.0,57.0
39904,19000000,57.7,2.0,8.0
39905,127970000,162.0,4.0,2.0
39906,15560000,52.0,1.0,20.0
39907,14600000,38.0,1.0,2.0
39908,15350000,60.0,3.0,5.0
39909,90704400,151.7,4.0,3.0
39910,8300000,32.5,1.0,7.0
39911,40650571,72.9,2.0,38.0
39912,6537275,32.19,1.0,14.0
39913,13848120,43.0,1.0,4.0
39915,9365664,36.0,1.0,17.0
39916,14705720,43.1,1.0,5.0
39917,16295665,62.0,4.0,4.0
39918,12900000,49.9,1.0,11.0
39919,11707284,51.4,2.0,15.0
39920,54000000,78.0,2.0,24.0
39921,33250000,59.57,2.0,27.0
39922,29609280,119.2,3.0,22.0
39923,14750000,51.8,2.0,6.0
39924,17400000,49.5,2.0,3.0
39925,11200000,31.5,1.0,1.0
39926,20000000,56.0,2.0,14.0
39927,11400000,63.3,2.0,16.0
39929,15004312,79.17,3.0,12.0
39930,13000000,40.4,2.0,4.0
39931,7450000,44.2,2.0,5.0
39932,17000000,54.0,2.0,13.0
39933,17600000,45.15,1.0,6.0
39934,81937500,142.5,4.0,13.0
39935,8774937,72.31,3.0,13.0
39936,48290000,87.8,2.0,4.0
39937,61900000,102.0,4.0,9.0
39938,23000000,78.0,3.0,8.0
39939,23800000,112.0,5.0,4.0
39940,6150000,42.1,2.0,5.0
39941,13600000,63.3,3.0,9.0
39942,14900000,54.0,2.0,17.0
39943,8900000,32.8,1.0,4.0
39944,10250000,44.2,2.0,9.0
39945,37060000,74.11,3.0,15.0
39946,187455760,190.0,3.0,14.0
39947,11450000,56.5,2.0,8.0
39949,14226097,62.37,2.0,4.0
39950,11200000,45.4,2.0,1.0
39951,42364620,111.78,3.0,10.0
39952,12690000,38.0,1.0,5.0
39953,10300000,56.0,2.0,1.0
39954,52000000,86.0,2.0,6.0
39955,78936760,65.0,2.0,8.0
39956,12300000,50.0,2.0,2.0
39958,15592017,51.0,2.0,11.0
39959,63000000,180.9,4.0,16.0
39960,21699000,57.0,3.0,11.0
39961,14300000,45.3,1.0,10.0
39962,16098426,61.5,3.0,3.0
39964,9500000,32.0,1.0,9.0
39965,12231515,37.0,1.0,18.0
39966,7799000,37.7,1.0,14.0
39967,43000000,100.0,3.0,9.0
39968,8400000,34.5,1.0,9.0
39969,12000000,30.0,2.0,4.0
39970,6350000,46.6,2.0,2.0
39971,14391644,60.9,2.0,2.0
39972,13951190,27.0,1.0,5.0
39973,17742312,63.0,2.0,18.0
39974,13500000,68.3,2.0,1.0
39975,16220000,99.0,3.0,3.0
39976,27000000,55.0,2.0,3.0
39977,152550000,169.5,4.0,3.0
39978,7450000,41.2,1.0,6.0
39979,125000000,139.0,4.0,13.0
39980,109990000,111.0,3.0,2.0
39981,7899000,40.0,2.0,1.0
39982,20900000,120.2,4.0,5.0
39983,12490276,34.5,1.0,16.0
39984,19000000,58.0,3.0,8.0
39985,18661545,41.8,1.0,8.0
39986,5800000,44.0,1.0,4.0
39987,21000000,34.0,1.0,3.0
39988,9453157,41.3,2.0,12.0
39989,9890000,43.0,2.0,4.0
39990,12772900,71.0,3.0,8.0
39991,9100000,46.7,1.0,1.0
39992,14500000,76.3,3.0,10.0
39993,13990000,65.0,2.0,12.0
39994,10477476,37.0,2.0,12.0
39995,30828000,44.04,2.0,10.0
39996,8800000,31.0,1.0,5.0
39997,14661213,42.0,2.0,5.0
39998,10732849,35.0,1.0,9.0
39999,12615605,75.7,3.0,6.0
40000,14950000,38.0,1.0,11.0
40001,26000000,46.0,1.0,6.0
40002,137975000,135.0,3.0,5.0
40003,10141401,33.15,1.0,19.0
40004,8000000,25.5,1.0,7.0
40005,35748440,85.0,3.0,30.0
40006,5700000,37.7,1.0,4.0
40007,19999000,98.0,3.0,10.0
40008,24990000,60.7,2.0,39.0
40009,98700000,158.8,5.0,24.0
40010,23218738,63.0,2.0,31.0
40011,7100000,44.5,1.0,11.0
40012,12000000,55.5,2.0,8.0
40013,37327500,95.0,3.0,2.0
40014,25000000,67.0,2.0,13.0
40015,33200000,85.5,2.0,23.0
40016,13734954,54.0,2.0,11.0
40017,12500000,68.4,3.0,2.0
40018,18944236,43.48,1.0,15.0
40019,12000000,38.0,1.0,16.0
40020,23900000,53.8,2.0,6.0
40021,7649000,33.0,1.0,5.0
40022,7300000,37.2,1.0,4.0
40023,9500000,53.0,2.0,10.0
40024,149000000,320.0,6.0,21.0
40025,9048614,34.0,1.0,29.0
40026,110000000,311.6,3.0,8.0
40027,14100000,57.2,2.0,17.0
40028,15600000,56.0,3.0,11.0
40029,9930530,40.5,2.0,10.0
40030,5073049,37.14,1.0,20.0
40031,12300000,52.0,2.0,7.0
40032,9200000,52.6,2.0,12.0
40033,18700000,59.6,2.0,6.0
40034,6400000,48.0,2.0,4.0
40035,55000000,81.0,2.0,4.0
40036,33476040,80.86,2.0,17.0
40037,22270813,69.74,3.0,10.0
40038,7500000,32.7,1.0,7.0
40039,31700000,83.9,3.0,14.0
40040,8600000,44.6,1.0,12.0
40041,10500000,45.2,2.0,6.0
40042,99500000,269.8,5.0,7.0
40043,14100000,47.0,2.0,11.0
40044,12460076,38.0,1.0,25.0
40045,7350000,33.0,1.0,3.0
40046,14544078,72.88,2.0,5.0
40047,10300000,57.0,2.0,23.0
40048,44000000,117.1,3.0,13.0
40049,22204684,50.0,2.0,27.0
40050,502441906,461.6,6.0,5.0
40051,10500000,34.5,1.0,1.0
40052,30328320,70.4,3.0,28.0
40053,18200000,96.0,3.0,7.0
40054,36058000,43.3,1.0,8.0
40055,86500000,162.2,4.0,16.0
40056,60000000,72.0,2.0,6.0
40057,9500000,52.7,2.0,9.0
40058,10500000,51.5,1.0,5.0
40059,6200000,35.0,1.0,15.0
40060,14900000,63.5,2.0,11.0
40061,13101201,52.74,2.0,22.0
40062,58400000,94.0,3.0,4.0
40063,25700000,106.8,3.0,2.0
40064,10900000,37.8,1.0,2.0
40065,28679420,84.7,3.0,7.0
40066,19600000,78.4,3.0,15.0
40067,14200000,38.2,1.0,12.0
40068,25868308,69.0,2.0,9.0
40069,10500000,60.0,2.0,9.0
40070,6068543,26.28,1.0,17.0
40071,11751602,27.05,1.0,18.0
40072,10500000,36.0,1.0,7.0
40073,16590000,63.0,2.0,3.0
40074,9300000,54.4,3.0,1.0
40075,18984276,73.0,2.0,10.0
40076,56000000,100.0,3.0,14.0
40077,13300000,59.0,2.0,14.0
40078,13700000,66.1,2.0,10.0
40079,7600000,42.9,1.0,2.0
40080,210000000,226.9,5.0,2.0
40081,13360536,84.0,3.0,4.0
40082,7050000,41.7,2.0,2.0
40083,70000000,127.0,3.0,9.0
40084,13600000,60.0,2.0,7.0
40085,37000000,75.5,4.0,2.0
40086,13900000,44.6,2.0,8.0
40087,9305178,50.95,2.0,10.0
40088,8700000,44.0,1.0,1.0
40089,16300000,80.0,2.0,5.0
40090,21800000,46.0,2.0,20.0
40091,15570000,62.2,3.0,13.0
40092,36990000,85.0,3.0,11.0
40093,25000000,78.0,2.0,3.0
40094,23000000,110.0,3.0,10.0
40095,15990000,60.0,3.0,8.0
40096,7150000,40.0,1.0,3.0
40097,14908050,72.9,3.0,5.0
40098,11569000,50.3,1.0,5.0
40099,6613221,34.49,2.0,4.0
40100,16480360,53.0,2.0,5.0
40101,25500000,74.0,3.0,3.0
40102,12500000,43.7,2.0,21.0
40103,7153714,19.0,1.0,16.0
40104,34970000,79.46,3.0,2.0
40105,69500000,194.0,3.0,13.0
40106,87999999,215.0,4.0,18.0
40107,17990000,63.3,3.0,9.0
40108,15466000,76.0,3.0,10.0
40109,17414072,61.9,2.0,6.0
40110,39687004,116.64,3.0,25.0
40111,10000000,55.5,2.0,16.0
40112,11200000,42.2,2.0,5.0
40113,19950000,90.0,3.0,6.0
40114,98142590,151.9,5.0,2.0
40115,52019999,77.9,2.0,13.0
40116,8256120,25.72,1.0,3.0
40117,82000000,231.3,5.0,4.0
40118,29698215,68.52,2.0,4.0
40119,12346846,54.37,2.0,18.0
40120,33340500,119.5,3.0,2.0
40121,8800000,39.0,1.0,2.0
40122,35500000,79.16,3.0,11.0
40123,70000000,142.8,5.0,4.0
40125,17500000,74.0,3.0,1.0
40126,19945920,47.0,1.0,26.0
40127,9467258,37.44,2.0,14.0
40128,13949146,35.0,1.0,26.0
40129,18500000,81.9,3.0,2.0
40130,15500000,38.1,1.0,3.0
40131,10450000,67.0,2.0,1.0
40132,5100000,31.0,1.0,4.0
40133,110000000,175.0,5.0,10.0
40134,22500000,81.6,3.0,6.0
40135,42402288,94.0,3.0,11.0
40136,483756800,465.0,6.0,5.0
40137,7900000,45.1,1.0,9.0
40138,10200000,60.0,2.0,12.0
40139,17134000,90.0,3.0,2.0
40140,8714199,26.7,1.0,10.0
40141,48900000,85.0,2.0,1.0
40142,17623453,82.6,4.0,11.0
40143,165000000,144.0,3.0,2.0
40144,12299000,45.0,1.0,7.0
40145,15900000,37.5,1.0,5.0
40146,26500000,95.4,4.0,2.0
40147,10216918,48.0,2.0,4.0
40148,28000000,85.0,3.0,4.0
40149,52574689,98.8,3.0,31.0
40150,9500000,72.8,3.0,1.0
40151,16758450,50.0,2.0,8.0
40152,12214435,42.8,1.0,11.0
40153,30000000,109.7,3.0,8.0
40154,68500000,86.5,3.0,16.0
40155,20200000,65.0,2.0,5.0
40156,12735625,46.17,2.0,21.0
40157,19500000,100.0,3.0,12.0
40158,45511620,98.51,3.0,47.0
40159,6700000,45.5,2.0,2.0
40160,15425120,42.0,2.0,3.0
40161,25570944,60.0,1.0,2.0
40162,28800000,105.46,2.0,7.0
40163,40503400,71.0,2.0,22.0
40164,13326767,65.0,2.0,14.0
40165,10980000,62.0,3.0,2.0
40166,19243840,39.05,1.0,9.0
40168,89900000,160.0,3.0,10.0
40169,12990000,35.0,1.0,7.0
40170,7000000,52.5,2.0,2.0
40171,15500000,66.0,3.0,7.0
40172,11900000,63.6,2.0,12.0
40173,14500000,38.6,1.0,4.0
40174,9749596,45.6,1.0,4.0
40175,20620412,62.0,2.0,23.0
40176,38500000,79.8,2.0,3.0
40177,26070520,47.6,1.0,7.0
40178,14900000,45.0,2.0,3.0
40179,12000000,58.0,2.0,5.0
40180,243204000,245.0,4.0,9.0
40181,20570756,67.32,2.0,9.0
40183,9650000,31.0,1.0,5.0
40184,61500000,104.2,3.0,2.0
40185,12234969,36.9,1.0,16.0
40186,47990000,97.69,4.0,16.0
40187,288233000,265.0,4.0,4.0
40188,16669800,56.7,2.0,14.0
40189,5300000,44.2,1.0,16.0
40190,13500000,42.4,1.0,3.0
40191,148999999,195.0,5.0,3.0
40192,199000000,270.0,5.0,5.0
40193,12220000,37.7,1.0,10.0
40194,8500000,37.8,1.0,3.0
40195,12950000,36.6,1.0,14.0
40196,15500000,63.0,2.0,16.0
40197,15739290,75.0,3.0,8.0
40198,34990000,80.0,3.0,7.0
40199,46000000,76.2,2.0,2.0
40200,9600000,55.7,2.0,4.0
40201,12078039,38.6,1.0,4.0
40202,23400000,87.2,3.0,7.0
40203,85000000,101.0,3.0,30.0
40205,22500000,62.0,2.0,8.0
40206,8490000,42.4,2.0,4.0
40207,8100000,35.0,1.0,11.0
40208,14100000,32.8,1.0,30.0
40209,30505144,85.0,3.0,8.0
40210,9300000,45.0,1.0,3.0
40211,10150000,37.0,1.0,4.0
40213,14300000,65.9,2.0,14.0
40214,7900000,36.5,1.0,6.0
40215,13470000,72.1,2.0,12.0
40216,8950000,37.5,1.0,9.0
40217,106174935,135.0,4.0,39.0
40218,11900000,45.0,1.0,19.0
40219,6950000,37.5,1.0,6.0
40220,15000000,49.3,2.0,5.0
40221,20641350,71.0,3.0,3.0
40222,5500000,34.0,1.0,17.0
40224,140000000,160.0,5.0,7.0
40225,7800000,54.4,2.0,15.0
40226,15930596,52.0,3.0,18.0
40227,6900000,43.0,1.0,15.0
40228,55000000,97.7,4.0,4.0
40229,17600000,70.4,2.0,9.0
40230,52008250,92.05,2.0,4.0
40231,8100000,34.7,1.0,10.0
40232,13850000,76.6,3.0,16.0
40233,22000000,58.0,2.0,21.0
40234,13000000,37.1,2.0,7.0
40235,11074331,40.0,2.0,5.0
40236,10700000,42.0,1.0,3.0
40237,11999999,92.0,3.0,15.0
40238,37565880,84.0,2.0,40.0
40239,65000000,103.0,3.0,2.0
40240,11500000,44.7,2.0,4.0
40241,19990000,86.2,3.0,19.0
40242,133910000,191.3,3.0,15.0
40243,19000000,97.4,3.0,6.0
40244,8274791,20.0,1.0,15.0
40245,16300000,49.5,1.0,16.0
40246,19500000,42.0,1.0,4.0
40247,14900000,61.0,3.0,3.0
40248,120939200,189.0,5.0,11.0
40249,26626552,68.0,3.0,17.0
40250,29000000,73.0,3.0,4.0
40251,28742000,75.3,2.0,2.0
40252,18600000,58.5,2.0,19.0
40253,20173486,99.0,4.0,15.0
40254,9000000,44.9,2.0,11.0
40255,13800000,60.0,2.0,18.0
40256,44750000,81.0,3.0,27.0
40257,9700000,38.4,1.0,9.0
40258,60000000,107.0,3.0,3.0
40259,12000000,64.68,3.0,8.0
40260,18807177,45.3,1.0,10.0
40261,10000000,31.1,1.0,3.0
40262,4950000,35.0,1.0,1.0
40263,24000000,56.0,2.0,9.0
40264,9500000,39.3,1.0,1.0
40265,30146400,72.0,2.0,11.0
40266,20999000,40.0,1.0,4.0
40267,56000000,111.0,3.0,18.0
40268,11500000,75.0,3.0,5.0
40269,16000000,46.0,2.0,1.0
40270,12430000,39.0,2.0,7.0
40271,14000000,84.7,3.0,4.0
40272,14480000,43.0,2.0,3.0
40273,12000000,28.0,1.0,23.0
40275,43500000,80.0,3.0,5.0
40276,19900000,67.2,2.0,12.0
40277,180711000,200.3,4.0,10.0
40278,15197160,34.8,1.0,20.0
40279,19000000,63.6,3.0,6.0
40280,7391363,22.0,1.0,16.0
40281,7100000,39.2,1.0,2.0
40282,17015600,47.0,2.0,2.0
40283,11750000,35.2,1.0,11.0
40284,33460000,64.12,3.0,21.0
40285,9250000,35.0,1.0,2.0
40286,41500000,81.6,3.0,5.0
40287,10100000,48.0,2.0,31.0
40289,10400000,41.0,2.0,14.0
40290,25850000,59.0,3.0,4.0
40291,7750000,50.5,1.0,12.0
40292,10300000,38.9,1.0,12.0
40294,10650000,38.4,2.0,10.0
40295,21454958,41.06,2.0,2.0
40297,39500000,110.0,3.0,12.0
40298,19929173,62.9,2.0,12.0
40299,108650000,159.24,4.0,25.0
40300,12199000,86.0,3.0,15.0
40301,30409573,117.2,4.0,11.0
40302,45800000,112.6,5.0,3.0
40303,14872101,91.5,3.0,9.0
40304,64632264,101.0,3.0,24.0
40305,13500000,34.3,1.0,9.0
40306,12900000,50.2,2.0,15.0
40307,19900000,44.8,2.0,5.0
40308,17206692,37.0,1.0,14.0
40309,12500000,60.5,3.0,10.0
40310,17899999,43.0,2.0,12.0
40311,14455012,61.9,4.0,8.0
40312,5700000,36.8,1.0,2.0
40313,18000000,78.4,3.0,4.0
40314,20000000,78.0,3.0,19.0
40316,10800000,54.0,2.0,4.0
40317,21500000,58.0,2.0,4.0
40318,13451563,62.89,3.0,24.0
40319,39990000,103.0,3.0,3.0
40320,7360485,27.2,1.0,6.0
40321,33251500,73.0,2.0,6.0
40322,13700000,60.5,2.0,3.0
40323,28950000,76.2,3.0,1.0
40324,104669474,138.58,4.0,7.0
40325,9064270,58.23,3.0,19.0
40326,20685546,62.0,2.0,12.0
40327,19000000,64.2,4.0,1.0
40329,9025014,35.8,1.0,2.0
40330,52000000,56.7,2.0,11.0
40332,16600000,64.2,3.0,9.0
40333,15814513,75.0,3.0,9.0
40334,8000000,40.0,1.0,2.0
40335,10300000,35.0,1.0,6.0
40336,8099000,53.0,2.0,7.0
40337,8500000,38.0,1.0,14.0
40338,5999000,32.0,1.0,3.0
40339,8300000,39.0,1.0,12.0
40340,13000000,43.2,2.0,2.0
40341,10286616,21.4,1.0,2.0
40342,8500000,37.5,1.0,3.0
40343,12300000,38.5,2.0,11.0
40344,22328306,54.34,2.0,1.0
40345,15950000,71.6,3.0,12.0
40346,15000000,54.0,2.0,13.0
40347,9000000,72.0,2.0,15.0
40348,7800000,27.0,1.0,1.0
40350,10584200,28.0,1.0,18.0
40351,9000000,37.8,1.0,8.0
40353,27147128,45.0,1.0,2.0
40354,32000000,66.6,2.0,42.0
40355,7200000,37.7,1.0,17.0
40356,12900000,44.0,2.0,4.0
40357,28200000,67.7,2.0,6.0
40359,12500000,61.5,2.0,2.0
40360,30300000,71.0,2.0,8.0
40361,13850000,45.0,2.0,1.0
40362,13570706,59.11,3.0,12.0
40363,17000000,58.0,2.0,4.0
40364,36480194,71.01,2.0,11.0
40365,11200000,35.0,1.0,4.0
40366,24000000,45.0,1.0,5.0
40367,9278740,22.3,1.0,17.0
40368,13530000,42.0,2.0,5.0
40369,20965249,62.7,2.0,10.0
40370,11919310,33.1,2.0,18.0
40371,11500000,40.0,1.0,9.0
40372,37500000,82.5,4.0,9.0
40373,15300000,46.5,2.0,3.0
40374,6394000,44.1,1.0,7.0
40375,19900000,67.5,3.0,2.0
40376,89388000,114.6,2.0,9.0
40377,13000000,37.6,1.0,6.0
40378,26500000,53.0,1.0,8.0
40379,8700000,30.4,1.0,5.0
40380,12414748,58.0,2.0,8.0
40381,8500000,59.5,2.0,12.0
40382,5050636,31.5,1.0,10.0
40383,21512088,70.2,2.0,3.0
40384,8494682,25.9,1.0,9.0
40385,12049618,41.0,2.0,3.0
40386,24613442,58.0,1.0,17.0
40387,16390000,38.0,2.0,8.0
40388,140000000,230.0,5.0,5.0
40389,10500000,67.6,3.0,5.0
40390,16000000,78.0,3.0,13.0
40391,15300000,52.0,2.0,1.0
40392,12000000,30.5,1.0,2.0
40393,40176011,91.1,3.0,10.0
40394,17500000,55.4,2.0,1.0
40395,13000000,55.1,2.0,8.0
40396,14000000,46.0,2.0,4.0
40397,9800000,38.5,1.0,12.0
40398,10000000,42.0,1.0,5.0
40399,21227837,87.3,4.0,7.0
40400,35000000,90.0,4.0,45.0
40401,29200000,77.0,3.0,2.0
40402,21000000,77.2,3.0,8.0
40403,7931844,29.2,1.0,11.0
40404,13790598,48.2,2.0,8.0
40405,24933722,59.56,2.0,36.0
40406,9200000,38.0,1.0,4.0
40407,5200000,31.03,1.0,21.0
40408,44500000,63.5,2.0,6.0
40409,4761470,38.4,1.0,2.0
40410,159400000,159.4,3.0,12.0
40411,13500000,34.0,1.0,7.0
40412,5300000,30.5,1.0,5.0
40413,20790000,66.0,2.0,6.0
40414,19600000,75.0,3.0,1.0
40415,72873023,69.7,1.0,4.0
40416,41457088,96.0,3.0,5.0
40417,15000000,47.2,1.0,18.0
40418,13400000,76.1,3.0,1.0
40420,12758822,39.4,2.0,13.0
40421,12800000,41.3,2.0,6.0
40422,26000000,83.2,3.0,6.0
40423,26500000,53.0,1.0,2.0
40424,11533615,63.0,3.0,2.0
40426,113905000,216.9,4.0,4.0
40427,8700000,51.9,2.0,25.0
40428,8126683,26.87,1.0,23.0
40429,13695010,79.7,3.0,8.0
40430,7550000,40.0,1.0,1.0
40431,18086804,79.0,3.0,27.0
40432,9338841,69.9,4.0,2.0
40433,6500000,32.6,1.0,3.0
40434,7181679,21.0,1.0,10.0
40435,15350000,74.0,3.0,4.0
40436,23000000,68.0,2.0,2.0
40437,9900000,38.5,1.0,16.0
40438,8308233,23.0,1.0,10.0
40439,17585481,43.07,1.0,13.0
40440,151839165,279.0,5.0,3.0
40441,36000000,59.0,1.0,13.0
40442,36950000,77.0,3.0,15.0
40443,54571984,103.0,3.0,14.0
40444,12837406,58.79,2.0,9.0
40445,15900000,64.2,2.0,13.0
40446,13700000,57.8,3.0,8.0
40447,13250000,44.78,1.0,5.0
40448,8200000,44.7,1.0,4.0
40449,6500000,43.6,2.0,2.0
40450,18700000,74.0,3.0,17.0
40451,12500000,62.4,2.0,4.0
40452,8000000,40.9,2.0,12.0
40453,6900000,46.0,2.0,5.0
40454,14000000,66.1,2.0,13.0
40455,16650000,66.2,1.0,6.0
40456,6600000,41.6,1.0,9.0
40457,18600000,41.0,1.0,2.0
40458,20500000,46.0,2.0,2.0
40459,12199000,51.0,2.0,10.0
40460,197000000,212.0,4.0,6.0
40461,31999000,44.6,2.0,11.0
40462,8700000,35.0,1.0,12.0
40463,128000000,107.0,2.0,6.0
40464,11700000,87.3,3.0,14.0
40465,12849990,45.0,2.0,3.0
40466,11900000,44.6,2.0,8.0
40467,12000000,58.0,2.0,11.0
40468,12300000,33.0,1.0,2.0
40469,7990000,34.7,1.0,7.0
40470,20939346,53.0,2.0,30.0
40471,4100000,32.8,1.0,1.0
40473,11000000,60.4,3.0,5.0
40474,33000000,111.0,4.0,11.0
40475,36750560,106.4,4.0,13.0
40476,9970000,64.0,2.0,3.0
40477,9318379,50.78,2.0,10.0
40478,14591216,66.6,3.0,26.0
40479,9400000,47.9,1.0,16.0
40480,22630000,62.0,2.0,32.0
40481,18500000,59.0,2.0,3.0
40482,10800000,48.0,1.0,2.0
40483,116250000,465.0,6.0,14.0
40484,15300000,101.3,4.0,15.0
40485,11600000,49.6,3.0,9.0
40486,9005603,23.0,1.0,17.0
40487,10500000,35.5,1.0,5.0
40488,229784480,271.7,4.0,6.0
40489,10752841,39.06,1.0,20.0
40490,10577584,40.4,2.0,24.0
40491,9500000,40.0,1.0,4.0
40492,38361000,67.3,3.0,5.0
40493,8500000,34.4,1.0,2.0
40494,16900000,84.0,2.0,13.0
40495,19600000,56.0,1.0,13.0
40496,48000000,176.0,4.0,17.0
40497,8830000,44.0,1.0,3.0
40498,17800000,58.0,2.0,13.0
40499,4850000,30.9,1.0,4.0
40500,16500000,61.8,3.0,8.0
40501,21667328,85.0,3.0,18.0
40502,20000000,85.4,3.0,17.0
